time,date,hour,y,x
539,29-Dec-04,8:55,4844387.73,367510.8481
540,29-Dec-04,9:00,4844349.304,367722.7289
541,29-Dec-04,9:05,4844348.345,367724.031
542,29-Dec-04,9:10,4844346.032,367717.9676
543,29-Dec-04,9:15,4844351.89,367722.8447
544,29-Dec-04,9:20,4844344.775,367719.1269
545,29-Dec-04,9:25,4844346.509,367718.533
546,29-Dec-04,9:30,4844348.785,367720.882
547,29-Dec-04,9:35,4844346.876,367720.1997
548,29-Dec-04,9:40,4844348.413,367722.2843
549,29-Dec-04,9:45,4844344.884,367719.8218
550,29-Dec-04,9:50,4844346.38,367720.5685
551,29-Dec-04,9:55,4844346.417,367720.392
552,29-Dec-04,10:00,4844345.828,367720.3964
553,29-Dec-04,10:05,4844343.269,367718.8715
554,29-Dec-04,10:10,4844345.158,367720.0287
555,29-Dec-04,10:15,4844345.212,367720.0942
556,29-Dec-04,10:20,4844342.539,367719.8639
557,29-Dec-04,10:25,4844346.54,367720.3702
558,29-Dec-04,10:30,4844349.585,367720.8978
559,29-Dec-04,10:35,4844348.185,367721.434
560,29-Dec-04,10:40,4844351.498,367720.7988
561,29-Dec-04,10:45,4844357.037,367719.95
562,29-Dec-04,10:50,4844605.423,367848.1696
563,29-Dec-04,10:55,4844601.066,368000.884
564,29-Dec-04,11:00,4844448.126,368288.6596
565,29-Dec-04,11:05,4844456.778,368390.1275
566,29-Dec-04,11:10,4844438.366,368527.1579
567,29-Dec-04,11:15,4844478.458,368541.0381
568,29-Dec-04,11:20,4844478.318,368548.0999
569,29-Dec-04,11:25,4844477.432,368546.27
570,29-Dec-04,11:30,4844474.334,368546.7728
571,29-Dec-04,11:35,4844476.012,368547.8772
572,29-Dec-04,11:40,4844474.783,368547.6275
573,29-Dec-04,11:45,4844448.79,368541.6779
574,29-Dec-04,11:50,4844475.001,368547.3015
575,29-Dec-04,11:56,4844478.075,368543.5519
576,29-Dec-04,12:00,4844479.829,368541.9351
577,29-Dec-04,12:05,4844484.101,368548.9791
578,29-Dec-04,12:10,4844476.646,368545.5859
579,29-Dec-04,12:15,4844475.472,368543.6859
580,29-Dec-04,12:20,4844469.151,368540.2666
581,29-Dec-04,12:25,4844469.109,368542.3924
582,29-Dec-04,12:30,4844472.052,368543.5701
583,29-Dec-04,12:35,4844477.561,368545.9181
584,29-Dec-04,12:40,4844474.802,368543.286
585,29-Dec-04,12:45,4844473.837,368545.4822
586,29-Dec-04,12:50,4844486.982,368556.6885
587,29-Dec-04,12:55,4844476.497,368548.0479
588,29-Dec-04,13:00,4844472.818,368545.3332
589,29-Dec-04,13:05,4844473.622,368553.0017
590,29-Dec-04,13:10,4844475.121,368546.2969
591,29-Dec-04,13:15,4844475.255,368546.791
592,29-Dec-04,13:20,4844477.885,368546.9958
593,29-Dec-04,13:25,4844474.696,368545.8375
594,29-Dec-04,13:30,4844477.588,368541.1982
595,29-Dec-04,13:35,4844478.466,368545.6701
596,29-Dec-04,13:40,4844471.63,368546.4054
597,29-Dec-04,13:45,4844475.832,368544.5871
598,29-Dec-04,13:50,4844473.981,368546.0489
599,29-Dec-04,13:55,4844476.125,368544.9473
600,29-Dec-04,14:00,4844473.827,368545.9573
601,29-Dec-04,14:05,4844440.179,368568.2039
602,29-Dec-04,14:10,4844483.605,368544.8047
603,29-Dec-04,14:15,4844475.744,368545.6567
604,29-Dec-04,14:20,4844474.253,368546.3684
605,29-Dec-04,14:25,4844474.632,368544.0237
606,29-Dec-04,14:30,4844469.293,368544.3213
607,29-Dec-04,14:35,4844471.875,368546.386
608,29-Dec-04,14:40,4844469.409,368544.6619
609,29-Dec-04,14:45,4844475.52,368555.343
610,29-Dec-04,14:50,4844456.338,368556.1733
611,29-Dec-04,14:55,4844167.904,368333.4757
612,29-Dec-04,15:00,4844165.025,368327.377
613,29-Dec-04,15:05,4843955.301,368260.7794
614,29-Dec-04,15:10,4843614.949,368413.6897
615,29-Dec-04,15:15,4843442.015,368551.4963
616,29-Dec-04,15:20,4843306.943,368519.2672
617,29-Dec-04,15:25,4843051.908,368288.7398
618,29-Dec-04,15:30,4842989.01,368124.4286
619,29-Dec-04,15:35,4842946.478,368127.7941
620,29-Dec-04,15:40,4842934.815,368111.9164
621,29-Dec-04,15:45,4842852.448,368268.9788
622,29-Dec-04,15:50,4842856.945,368476.4559
623,29-Dec-04,15:55,4842753.868,368781.9699
624,29-Dec-04,16:00,4842688.233,369076.3664
625,29-Dec-04,16:05,4842648.094,369376.7298
626,29-Dec-04,16:10,4842664.089,369764.7456
627,29-Dec-04,16:15,4842783.506,370017.8602
628,29-Dec-04,16:20,4842879.513,370161.1339
629,29-Dec-04,16:25,4842933.709,370143.5198
630,29-Dec-04,16:30,4842925.316,370140.2948
631,29-Dec-04,16:35,4842925.425,370140.9899
632,29-Dec-04,16:40,4842924.735,370141.6452
633,29-Dec-04,16:45,4842926.346,370141.032
634,29-Dec-04,16:50,4842925.873,370140.2332
635,29-Dec-04,16:55,4842926.087,370141.7843
636,29-Dec-04,17:00,4842925.256,370139.9553
637,29-Dec-04,17:05,4842926.573,370137.3623
638,29-Dec-04,17:10,4842927.057,370138.2016
639,29-Dec-04,17:15,4842925.401,370137.6537
640,29-Dec-04,17:20,4842971.105,370250.4721
641,29-Dec-04,17:25,4842948.106,370454.0711
642,29-Dec-04,17:30,4843109.709,370853.1072
643,29-Dec-04,17:35,4843319.42,370888.836
644,29-Dec-04,17:40,4843582.519,371013.5141
645,29-Dec-04,17:45,4843853.758,371090.7696
646,29-Dec-04,17:50,4844127.899,371259.4826
647,29-Dec-04,17:55,4844371.269,371548.0642
648,29-Dec-04,18:00,4844505.319,371727.0125
649,29-Dec-04,18:05,4844851.666,371938.8419
650,29-Dec-04,18:10,4845231.835,372120.7407
651,29-Dec-04,18:15,4845478.109,372257.7003
652,29-Dec-04,18:20,4845883.009,372326.8398
653,29-Dec-04,18:25,4845986.056,372423.3988
654,29-Dec-04,18:30,4846071.689,372551.585
655,29-Dec-04,18:35,4846061.433,372687.6892
656,29-Dec-04,18:40,4845851.483,372862.0799
657,29-Dec-04,18:45,4845317.106,372797.0834
658,29-Dec-04,18:50,4844576.797,372709.9295
659,29-Dec-04,18:55,4843068.651,372668.9321
660,29-Dec-04,19:00,4843052.217,372669.5854
661,29-Dec-04,19:05,4843632.685,372346.3075
662,29-Dec-04,19:10,4843637.851,372342.2413
663,29-Dec-04,19:15,4843628.685,372339.3188
664,29-Dec-04,19:20,4843635.673,372345.1563
665,29-Dec-04,19:25,4843636.317,372340.5605
666,29-Dec-04,19:30,4843636.876,372340.3456
667,29-Dec-04,19:35,4843634.736,372344.1958
668,29-Dec-04,19:40,4843635.879,372342.5419
669,29-Dec-04,19:45,4843640.549,372341.7612
670,29-Dec-04,19:50,4843637.577,372343.7829
671,29-Dec-04,19:55,4843639.678,372341.9863
672,29-Dec-04,20:00,4843640.944,372342.0346
673,29-Dec-04,20:05,4843639.09,372341.9589
674,29-Dec-04,20:10,4843641.382,372340.0532
675,29-Dec-04,20:15,4843642.238,372342.3092
676,29-Dec-04,20:20,4843645.884,372345.126
677,29-Dec-04,20:25,4843640.774,372339.8804
678,29-Dec-04,20:30,4843639.852,372342.7791
679,29-Dec-04,20:35,4843640.681,372342.9963
680,29-Dec-04,20:40,4843639.882,372341.2087
681,29-Dec-04,20:46,4843643.766,372341.4441
682,29-Dec-04,20:50,4843638.535,372343.6481
683,29-Dec-04,20:55,4843648.377,372347.2361
684,29-Dec-04,21:00,4843640.789,372342.0075
685,29-Dec-04,21:05,4843644.962,372341.6443
686,29-Dec-04,21:10,4843643.786,372342.1132
687,29-Dec-04,21:15,4843635.512,372340.2309
688,29-Dec-04,21:20,4843640.746,372341.338
689,29-Dec-04,21:25,4843642.937,372341.2027
690,29-Dec-04,21:30,4843641.167,372341.9986
691,29-Dec-04,21:35,4843642.196,372341.0274
692,29-Dec-04,21:40,4843641.415,372341.7778
693,29-Dec-04,21:45,4843642.93,372341.6054
694,29-Dec-04,21:50,4843645.073,372343.9746
695,29-Dec-04,21:55,4843638.232,372340.3313
696,29-Dec-04,22:00,4843639.57,372341.2511
697,29-Dec-04,22:05,4843640.185,372341.6415
698,29-Dec-04,22:10,4843643.112,372341.9231
699,29-Dec-04,22:15,4843640.796,372338.6966
700,29-Dec-04,22:20,4843639.78,372341.8593
701,29-Dec-04,22:25,4843638.182,372342.9646
702,29-Dec-04,22:30,4843639.081,372341.2417
703,29-Dec-04,22:35,4843640.475,372340.9945
704,29-Dec-04,22:40,4843642.68,372344.7989
705,29-Dec-04,22:45,4843880.532,372805.6632
706,29-Dec-04,22:50,4844193.403,372919.9329
707,29-Dec-04,22:55,4844683.39,372901.1394
708,29-Dec-04,23:00,4845353.584,372822.6097
709,29-Dec-04,23:05,4845965.444,372654.1988
710,29-Dec-04,23:10,4846460.774,372306.2962
711,29-Dec-04,23:15,4846942.701,372156.4572
712,29-Dec-04,23:20,4847294.82,371942.255
713,29-Dec-04,23:25,4847190.465,371687.6866
714,29-Dec-04,23:30,4847224.077,371405.6732
715,29-Dec-04,23:36,4846999.392,371118.3293
716,29-Dec-04,23:40,4846578.307,371136.8018
717,29-Dec-04,23:45,4846188.076,371040.9883
718,29-Dec-04,23:50,4845908.479,370700.6194
719,29-Dec-04,23:55,4845968.201,370000.5063
720,30-Dec-04,0:00,4845948.022,369414.3956
721,30-Dec-04,0:05,4845509.151,369196.5072
722,30-Dec-04,0:11,4844908.742,369159.9624
723,30-Dec-04,0:15,4844442.098,369095.5812
724,30-Dec-04,0:20,4844240.005,369604.4443
725,30-Dec-04,0:25,4844153.549,369889.1585
726,30-Dec-04,0:30,4844145.223,370706.6218
727,30-Dec-04,0:35,4843804.464,370899.8078
728,30-Dec-04,0:40,4843813.862,370905.0247
729,30-Dec-04,0:45,4843808.548,370900.628
730,30-Dec-04,0:50,4843806.531,370900.9273
731,30-Dec-04,0:55,4843808.687,370901.4605
732,30-Dec-04,1:00,4843808.779,370901.3011
733,30-Dec-04,1:05,4843795.262,370902.8119
734,30-Dec-04,1:10,4843810.154,370902.0447
735,30-Dec-04,1:15,4843808.721,370904.2807
736,30-Dec-04,1:20,4843628.718,370911.1987
737,30-Dec-04,1:25,4843473.678,370991.7686
738,30-Dec-04,1:30,4843359.276,370558.3689
739,30-Dec-04,1:35,4843254.92,370234.2528
740,30-Dec-04,1:40,4843147.819,369625.1317
741,30-Dec-04,1:45,4843253.869,369026.0044
742,30-Dec-04,1:50,4843130.478,368452.9457
743,30-Dec-04,1:55,4842966.049,368079.1847
744,30-Dec-04,2:00,4842960.037,368050.5996
745,30-Dec-04,2:05,4842955.699,368054.7922
746,30-Dec-04,2:10,4842961.235,368054.0476
747,30-Dec-04,2:15,4842960.754,368054.7794
748,30-Dec-04,2:20,4842960.492,368055.6927
749,30-Dec-04,2:25,4842954.02,368055.4036
750,30-Dec-04,2:30,4842956.56,368054.495
751,30-Dec-04,2:35,4842956.764,368053.7336
752,30-Dec-04,2:40,4842953.848,368054.53
753,30-Dec-04,2:45,4842955.596,368056.6192
754,30-Dec-04,2:50,4842966.043,368060.387
755,30-Dec-04,2:55,4842961.232,368057.0046
756,30-Dec-04,3:00,4842970.946,368054.6424
757,30-Dec-04,3:05,4842957.505,368052.2254
758,30-Dec-04,3:10,4842958.479,368052.9618
759,30-Dec-04,3:15,4842959.407,368050.9658
760,30-Dec-04,3:20,4842959.639,368050.5031
761,30-Dec-04,3:25,4842960.415,368050.0028
762,30-Dec-04,3:30,4842954.289,368049.1001
763,30-Dec-04,3:35,4842951.088,368047.4898
764,30-Dec-04,3:40,4842953.988,368049.1344
765,30-Dec-04,3:45,4842955.586,368046.4346
766,30-Dec-04,3:50,4842952.465,368048.0569
767,30-Dec-04,3:55,4842953.917,368047.7069
768,30-Dec-04,4:00,4842954.854,368047.4998
769,30-Dec-04,4:05,4842955.018,368047.076
770,30-Dec-04,4:10,4842958.147,368049.5309
771,30-Dec-04,4:15,4842960.713,368049.0015
772,30-Dec-04,4:20,4842958.929,368053.2607
773,30-Dec-04,4:25,4842959.685,368052.6714
774,30-Dec-04,4:30,4842953.389,368049.6383
775,30-Dec-04,4:35,4842957.504,368052.2738
776,30-Dec-04,4:40,4842958.347,368051.7748
777,30-Dec-04,4:45,4842958.509,368051.4637
778,30-Dec-04,4:50,4842958.778,368051.8961
779,30-Dec-04,4:55,4842958.444,368053.0739
780,30-Dec-04,5:00,4842957.483,368051.6449
781,30-Dec-04,5:05,4842953.767,368052.4658
782,30-Dec-04,5:10,4842960.399,368052.5083
783,30-Dec-04,5:15,4842959.25,368054.4596
784,30-Dec-04,5:20,4842957.815,368052.2557
785,30-Dec-04,5:25,4842957.302,368052.9143
786,30-Dec-04,5:30,4842958.755,368053.0559
787,30-Dec-04,5:35,4842961.196,368051.0012
788,30-Dec-04,5:40,4842958.222,368050.2092
789,30-Dec-04,5:45,4842959.19,368051.2999
790,30-Dec-04,5:50,4842958.015,368051.1397
791,30-Dec-04,5:55,4842954.042,368049.208
792,30-Dec-04,6:00,4842957.527,368051.1301
793,30-Dec-04,6:05,4842952.457,368048.4837
794,30-Dec-04,6:10,4842955.88,368050.0904
795,30-Dec-04,6:15,4842974.099,368055.865
796,30-Dec-04,6:20,4842965.785,368053.1949
797,30-Dec-04,6:25,4842957.602,368050.1002
798,30-Dec-04,6:30,4842962.844,368051.912
799,30-Dec-04,6:35,4842963.754,368053.0902
800,30-Dec-04,6:40,4842959.558,368051.2427
801,30-Dec-04,6:45,4842952.418,368052.1088
802,30-Dec-04,6:50,4842962.166,368051.9389
803,30-Dec-04,6:55,4842962.896,368054.3463
804,30-Dec-04,7:00,4842962.276,368054.2213
805,30-Dec-04,7:05,4842962.894,368052.7832
806,30-Dec-04,7:10,4842962.512,368053.533
807,30-Dec-04,7:15,4842964.441,368052.6365
808,30-Dec-04,7:20,4842960.482,368054.4839
809,30-Dec-04,7:25,4842958.973,368029.6941
810,30-Dec-04,7:30,4842957.913,368041.1145
811,30-Dec-04,7:35,4842776.221,367866.3409
812,30-Dec-04,7:40,4842457.783,367521.6942
813,30-Dec-04,7:45,4842239.822,367088.5202
814,30-Dec-04,7:50,4841966.039,366688.9825
815,30-Dec-04,7:55,4841664.85,366435.245
816,30-Dec-04,8:00,4841243.865,366045.5469
817,30-Dec-04,8:05,4840871.944,365700.5766
818,30-Dec-04,8:10,4840526.734,365520.8043
819,30-Dec-04,8:15,4840167.583,365332.2775
820,30-Dec-04,8:20,4840138.269,365031.8222
821,30-Dec-04,8:25,4839996.008,364997.55
822,30-Dec-04,8:30,4839782.666,364915.721
823,30-Dec-04,8:35,4839512.998,365053.4271
824,30-Dec-04,8:40,4839202.56,365122.6498
825,30-Dec-04,8:45,4838839.602,365286.6746
826,30-Dec-04,8:50,4838648.491,365564.4262
827,30-Dec-04,8:55,4838642.513,365720.2777
828,30-Dec-04,9:01,4838233.923,365805.9555
829,30-Dec-04,9:05,4837769.029,365771.8506
830,30-Dec-04,9:10,4837211.24,365616.5492
831,30-Dec-04,9:16,4837363.875,365999.9311
832,30-Dec-04,9:20,4837454.113,366399.8286
833,30-Dec-04,9:25,4837508.526,366466.4193
834,30-Dec-04,9:30,4837635.116,366504.0011
835,30-Dec-04,9:35,4837622.966,366504.8794
836,30-Dec-04,9:40,4837631.138,366505.1554
837,30-Dec-04,9:45,4837623.429,366503.3887
838,30-Dec-04,9:50,4837628.676,366504.9208
839,30-Dec-04,9:55,4837626.216,366504.6056
840,30-Dec-04,10:00,4837652.831,366519.3857
841,30-Dec-04,10:05,4837634.74,366503.9452
842,30-Dec-04,10:10,4837625.035,366503.0821
843,30-Dec-04,10:15,4837637.648,366510.2124
844,30-Dec-04,10:20,4837631.403,366505.7816
845,30-Dec-04,10:25,4837630.949,366506.8289
846,30-Dec-04,10:30,4837629.752,366506.6679
847,30-Dec-04,10:35,4837612.707,366494.4818
848,30-Dec-04,10:40,4837637.361,366510.6744
849,30-Dec-04,10:45,4837632.549,366505.7158
850,30-Dec-04,10:50,4837631.718,366505.6105
851,30-Dec-04,10:55,4837635.177,366505.4377
852,30-Dec-04,11:00,4837636.195,366505.6112
853,30-Dec-04,11:05,4837641.346,366508.6493
854,30-Dec-04,11:10,4837643.564,366507.1454
855,30-Dec-04,11:15,4837643.23,366507.2274
856,30-Dec-04,11:20,4837629.842,366500.4929
857,30-Dec-04,11:25,4837632.492,366502.4488
858,30-Dec-04,11:30,4837631.151,366504.5025
859,30-Dec-04,11:35,4837630.53,366503.3289
860,30-Dec-04,11:40,4837631.699,366502.0702
861,30-Dec-04,11:45,4837633.618,366504.4873
862,30-Dec-04,11:50,4837632.461,366506.7946
863,30-Dec-04,11:55,4837630.606,366502.2983
864,30-Dec-04,12:00,4837636.464,366506.0682
865,30-Dec-04,12:05,4837632.064,366503.8273
866,30-Dec-04,12:10,4837626.177,366511.0074
867,30-Dec-04,12:15,4837631.885,366505.0091
868,30-Dec-04,12:20,4837629.349,366505.16
869,30-Dec-04,12:25,4837719.362,366407.0322
870,30-Dec-04,12:30,4837989.488,366238.1568
871,30-Dec-04,12:35,4838320.249,366073.792
872,30-Dec-04,12:40,4838808.245,366077.298
873,30-Dec-04,12:45,4839174.575,365923.0211
874,30-Dec-04,12:50,4839514.227,365577.2553
875,30-Dec-04,12:55,4840041.491,365495.2031
876,30-Dec-04,13:00,4840275.331,365692.3601
877,30-Dec-04,13:05,4840397.518,366182.8159
878,30-Dec-04,13:10,4840536.007,366560.8861
879,30-Dec-04,13:15,4840795.712,367076.81
880,30-Dec-04,13:20,4841194.12,367611.1741
881,30-Dec-04,13:25,4841215.894,368192.646
882,30-Dec-04,13:30,4841219.102,368709.441
883,30-Dec-04,13:35,4841125.822,369289.141
884,30-Dec-04,13:40,4841193.546,369642.4315
885,30-Dec-04,13:45,4841237.103,370031.5822
886,30-Dec-04,13:50,4841224.111,370580.9657
887,30-Dec-04,13:55,4841186.422,370819.1664
888,30-Dec-04,14:00,4841375.592,371011.6553
889,30-Dec-04,14:05,4841597.17,371248.8314
890,30-Dec-04,14:10,4841723.077,371188.8219
891,30-Dec-04,14:15,4842053.901,370867.553
892,30-Dec-04,14:20,4842274.165,371196.6584
893,30-Dec-04,14:25,4842444.286,371194.5907
894,30-Dec-04,14:30,4842672.974,371118.0995
895,30-Dec-04,14:35,4842864.179,370993.1189
896,30-Dec-04,14:40,4842977.963,370932.7877
897,30-Dec-04,14:45,4842957.275,370963.7859
898,30-Dec-04,14:50,4843861.946,371796.6104
899,30-Dec-04,14:55,4844424.622,371880.854
900,30-Dec-04,15:00,4844439.085,371873.4793
901,30-Dec-04,15:05,4844463.58,371881.7794
902,30-Dec-04,15:10,4844434.756,371880.2028
903,30-Dec-04,15:15,4844435.063,371880.4503
904,30-Dec-04,15:20,4844437.854,371876.2508
905,30-Dec-04,15:25,4844441.142,371877.4578
906,30-Dec-04,15:30,4844408.606,371680.0192
907,30-Dec-04,15:35,4844396.387,371678.1007
908,30-Dec-04,15:40,4844357.863,371487.8181
909,30-Dec-04,15:45,4844406.06,371194.1008
910,30-Dec-04,15:50,4844451.544,370862.6359
911,30-Dec-04,15:55,4844455.448,370869.3329
912,30-Dec-04,16:00,4844455.44,370868.5755
913,30-Dec-04,16:05,4844452.447,370869.9273
914,30-Dec-04,16:10,4844448.879,370872.3151
915,30-Dec-04,16:15,4844451.851,370868.5705
916,30-Dec-04,16:20,4844454.001,370869.4418
917,30-Dec-04,16:25,4844453.706,370868.6306
918,30-Dec-04,16:30,4844454.683,370870.9291
919,30-Dec-04,16:35,4844451.979,370867.1633
920,30-Dec-04,16:40,4844452.524,370865.9414
921,30-Dec-04,16:45,4844452.137,370867.0294
922,30-Dec-04,16:50,4844451.754,370868.9956
923,30-Dec-04,16:55,4844449.696,370866.8533
924,30-Dec-04,17:00,4844451.209,370868.4453
925,30-Dec-04,17:05,4844454.603,370863.6134
926,30-Dec-04,17:10,4844446.009,370864.454
927,30-Dec-04,17:15,4844455.43,370865.6432
928,30-Dec-04,17:20,4844444.911,370868.3476
929,30-Dec-04,17:25,4844445.7,370866.0751
930,30-Dec-04,17:30,4844447.892,370867.6239
931,30-Dec-04,17:35,4844450.386,370867.938
932,30-Dec-04,17:40,4844451.071,370869.2965
933,30-Dec-04,17:45,4844452.877,370868.4131
934,30-Dec-04,17:50,4844454.987,370869.6139
935,30-Dec-04,17:55,4844452.12,370870.7426
936,30-Dec-04,18:00,4844450.747,370869.9346
937,30-Dec-04,18:05,4844448.753,370869.6302
938,30-Dec-04,18:10,4844460.484,370866.2969
939,30-Dec-04,18:15,4844450.528,370870.3573
940,30-Dec-04,18:20,4844451.074,370870.8593
941,30-Dec-04,18:25,4844451.131,370870.7476
942,30-Dec-04,18:30,4844450.956,370870.6314
943,30-Dec-04,18:35,4844449.438,370870.9806
944,30-Dec-04,18:40,4844449.336,370871.0914
945,30-Dec-04,18:45,4844450.384,370871.4742
946,30-Dec-04,18:50,4844451.008,370870.8097
947,30-Dec-04,18:55,4844445.431,370871.91
948,30-Dec-04,19:00,4844450.717,370871.4807
949,30-Dec-04,19:05,4844445.036,370869.961
950,30-Dec-04,19:10,4844448.522,370870.1171
951,30-Dec-04,19:15,4844448.609,370870.7471
952,30-Dec-04,19:20,4844449.502,370870.563
953,30-Dec-04,19:25,4844445.971,370869.8422
954,30-Dec-04,19:30,4844447.871,370870.4428
955,30-Dec-04,19:35,4844449.728,370870.3418
956,30-Dec-04,19:40,4844449.945,370871.7799
957,30-Dec-04,19:45,4844450.634,370871.2052
958,30-Dec-04,19:50,4844447.601,370871.7345
959,30-Dec-04,19:55,4844454.442,370869.0476
960,30-Dec-04,20:00,4844452.441,370870.2333
961,30-Dec-04,20:05,4844451.365,370870.148
962,30-Dec-04,20:10,4844450.412,370870.0168
963,30-Dec-04,20:15,4844451.124,370869.9903
964,30-Dec-04,20:20,4844450.295,370870.8925
965,30-Dec-04,20:25,4844454.405,370869.2241
966,30-Dec-04,20:30,4844452.635,370868.2474
967,30-Dec-04,20:35,4844459.157,370865.9812
968,30-Dec-04,20:40,4844451.538,370869.233
969,30-Dec-04,20:45,4844451.765,370870.1799
970,30-Dec-04,20:50,4844453.075,370872.509
971,30-Dec-04,20:55,4844448.163,370869.6832
972,30-Dec-04,21:00,4844448.08,370869.3916
973,30-Dec-04,21:05,4844459.115,370869.8308
974,30-Dec-04,21:10,4844449.529,370870.8777
975,30-Dec-04,21:15,4844448.176,370870.7548
976,30-Dec-04,21:20,4844440.732,370867.8881
977,30-Dec-04,21:25,4844449.113,370869.9675
978,30-Dec-04,21:30,4844450.208,370869.0945
979,30-Dec-04,21:35,4844449.422,370866.6627
980,30-Dec-04,21:40,4844445.693,370871.0209
981,30-Dec-04,21:45,4844445.322,370869.5396
982,30-Dec-04,21:50,4844444.121,370871.2805
983,30-Dec-04,21:55,4844447.549,370870.9924
984,30-Dec-04,22:00,4844457.569,370873.4016
985,30-Dec-04,22:05,4844450.469,370871.7014
986,30-Dec-04,22:10,4844452.384,370871.4646
987,30-Dec-04,22:15,4844454.097,370870.805
988,30-Dec-04,22:20,4844452.375,370870.232
989,30-Dec-04,22:25,4844450.794,370870.9666
990,30-Dec-04,22:30,4844450.989,370870.0763
991,30-Dec-04,22:35,4844452.336,370872.2289
992,30-Dec-04,22:40,4844449.28,370872.2825
993,30-Dec-04,22:45,4844444.388,370873.5734
994,30-Dec-04,22:50,4844450.777,370871.8121
995,30-Dec-04,22:55,4844451.552,370873.1079
996,30-Dec-04,23:00,4844451.763,370871.9681
997,30-Dec-04,23:05,4844452.703,370872.7918
998,30-Dec-04,23:10,4844447.84,370874.9129
999,30-Dec-04,23:15,4844444.147,370874.5514
1000,30-Dec-04,23:20,4844447.111,370874.6571
1001,30-Dec-04,23:25,4844452.918,370877.7661
1002,30-Dec-04,23:30,4844703.975,370844.4049
1003,30-Dec-04,23:35,4845213.753,370800.8516
1004,30-Dec-04,23:40,4845726.19,370782.3897
1005,30-Dec-04,23:45,4846282.069,370368.5158
1006,30-Dec-04,23:50,4846377.534,370266.7625
1007,30-Dec-04,23:55,4846532.493,369994.8152
1008,31-Dec-04,0:00,4846550.626,369830.8034
1009,31-Dec-04,0:05,4846747.483,369700.7492
1010,31-Dec-04,0:10,4846167.67,369822.9717
1011,31-Dec-04,0:15,4846091.612,369779.3838
1012,31-Dec-04,0:20,4845975.397,369484.8604
1013,31-Dec-04,0:25,4846018.544,369069.2757
1014,31-Dec-04,0:30,4846084.226,368791.4419
1015,31-Dec-04,0:35,4846071.287,368477.062
1016,31-Dec-04,0:40,4845850.543,368157.2261
1017,31-Dec-04,0:45,4845663.408,367783.1949
1018,31-Dec-04,0:50,4845614.441,367516.8016
1019,31-Dec-04,0:55,4845625.18,367367.813
1020,31-Dec-04,1:00,4845406.48,367506.0897
1021,31-Dec-04,1:05,4845587.941,367926.8738
1022,31-Dec-04,1:10,4845858,368232.4265
1023,31-Dec-04,1:15,4845792.605,368291.8761
1024,31-Dec-04,1:20,4845561.063,368644.1232
1025,31-Dec-04,1:25,4845355.922,368910.208
1026,31-Dec-04,1:30,4845357.89,368912.3972
1027,31-Dec-04,1:35,4845356.946,368910.1234
1028,31-Dec-04,1:40,4845357.635,368911.2324
1029,31-Dec-04,1:45,4845356.131,368912.0082
1030,31-Dec-04,1:50,4845349.582,368913.9334
1031,31-Dec-04,1:55,4845353.759,368910.5924
1032,31-Dec-04,2:00,4845354.887,368914.2631
1033,31-Dec-04,2:05,4845355.559,368912.8185
1034,31-Dec-04,2:10,4845355.907,368912.6482
1035,31-Dec-04,2:15,4845354.276,368912.5517
1036,31-Dec-04,2:20,4845355.305,368907.1111
1037,31-Dec-04,2:25,4845352.122,368909.0863
